Year,Month,Date,Product Subcategory Name,Product Category,Territory Name,Territory Group,Sales
2008,Mar,01/03/2008,Bib-Shorts,Clothing,Northwest,North America,593.93
2008,Mar,01/03/2008,Bib-Shorts,Clothing,Southeast,North America,593.93
2008,Mar,01/03/2008,Handlebars,Components,Canada,North America,551.06
2008,Mar,01/03/2008,Locks,Accessories,Southwest,North America,525.00
2008,Mar,01/03/2008,Helmets,Accessories,Northeast,North America,524.85
2008,Mar,01/03/2008,Handlebars,Components,United Kingdom,Europe,507.81
2008,Mar,01/03/2008,Headsets,Components,Northwest,North America,470.01
2008,Mar,01/03/2008,Forks,Components,United Kingdom,Europe,413.08
2008,Mar,01/03/2008,Jerseys,Clothing,Southeast,North America,403.77
2008,Mar,01/03/2008,Gloves,Clothing,Northwest,North America,398.43
2008,Mar,01/03/2008,Jerseys,Clothing,Northwest,North America,374.93
2008,Mar,01/03/2008,Tights,Clothing,Northwest,North America,359.95
2008,Mar,01/03/2008,Shorts,Clothing,Southeast,North America,359.94
2008,Mar,01/03/2008,Pumps,Accessories,Southwest,North America,359.82
2008,Mar,01/03/2008,Helmets,Accessories,Southeast,North America,343.17
2008,Mar,01/03/2008,Jerseys,Clothing,Central,North America,288.40
2008,Mar,01/03/2008,Forks,Components,Northwest,North America,275.39
2008,Mar,01/03/2008,Bib-Shorts,Clothing,Central,North America,269.97
2008,Mar,01/03/2008,Helmets,Accessories,Northwest,North America,242.24
2008,Mar,01/03/2008,Jerseys,Clothing,United Kingdom,Europe,230.72
2008,Mar,01/03/2008,Tights,Clothing,United Kingdom,Europe,224.97
2008,Mar,01/03/2008,Helmets,Accessories,Central,North America,222.05
2008,Mar,01/03/2008,Caps,Clothing,Canada,North America,186.71
2008,Mar,01/03/2008,Caps,Clothing,Southwest,North America,186.71
2008,Mar,01/03/2008,Road Frames,Components,Central,North America,183.94
2008,Mar,01/03/2008,Handlebars,Components,Northwest,North America,183.69
2008,Mar,01/03/2008,Shorts,Clothing,Central,North America,143.98
2008,Mar,01/03/2008,Shorts,Clothing,Northwest,North America,143.98
2008,Mar,01/03/2008,Gloves,Clothing,Northeast,North America,141.29
2008,Mar,01/03/2008,Bib-Shorts,Clothing,France,Europe,107.99
2008,Mar,01/03/2008,Shorts,Clothing,United Kingdom,Europe,107.98
2008,Mar,01/03/2008,Pumps,Accessories,Canada,North America,107.95
2008,Mar,01/03/2008,Locks,Accessories,Canada,North America,105.00
2008,Mar,01/03/2008,Caps,Clothing,Central,North America,93.36
2008,Mar,01/03/2008,Tights,Clothing,France,Europe,89.99
2008,Mar,01/03/2008,Pumps,Accessories,Northeast,North America,83.96
2008,Mar,01/03/2008,Headsets,Components,Southeast,North America,74.84
2008,Mar,01/03/2008,Caps,Clothing,Southeast,North America,70.54
2008,Mar,01/03/2008,Handlebars,Components,Central,North America,67.55
2008,Mar,01/03/2008,Wheels,Components,France,Europe,67.54
2008,Mar,01/03/2008,Locks,Accessories,Northeast,North America,60.00
2008,Mar,01/03/2008,Pumps,Accessories,Southeast,North America,59.97
2008,Mar,01/03/2008,Gloves,Clothing,France,Europe,59.72
2008,Mar,01/03/2008,Caps,Clothing,Northeast,North America,51.87
2008,Mar,01/03/2008,Pumps,Accessories,Northwest,North America,47.98
2008,Mar,01/03/2008,Handlebars,Components,Southeast,North America,33.77
2008,Mar,01/03/2008,Locks,Accessories,Northwest,North America,30.00
2008,Mar,01/03/2008,Locks,Accessories,Southeast,North America,30.00
2008,Mar,01/03/2008,Caps,Clothing,Northwest,North America,25.93
2008,Mar,01/03/2008,Caps,Clothing,United Kingdom,Europe,25.93
2008,Apr,01/04/2008,Road Bikes,Bikes,Southwest,North America,255068.88
2008,Apr,01/04/2008,Road Bikes,Bikes,Canada,North America,174330.24
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Canada,North America,169870.77
2008,Apr,01/04/2008,Road Bikes,Bikes,Central,North America,162763.27
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Northeast,North America,160377.96
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Northwest,North America,134845.59
2008,Apr,01/04/2008,Road Bikes,Bikes,Northeast,North America,131247.71
2008,Apr,01/04/2008,Road Bikes,Bikes,Northwest,North America,111293.32
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Southwest,North America,110117.56
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Australia,Pacific,107289.71
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Southeast,North America,98593.51
2008,Apr,01/04/2008,Road Bikes,Bikes,Australia,Pacific,98063.36
2008,Apr,01/04/2008,Road Bikes,Bikes,United Kingdom,Europe,67342.93
2008,Apr,01/04/2008,Road Bikes,Bikes,France,Europe,52212.88
2008,Apr,01/04/2008,Road Bikes,Bikes,Germany,Europe,50756.43
2008,Apr,01/04/2008,Mountain Bikes,Bikes,France,Europe,48490.93
2008,Apr,01/04/2008,Road Frames,Components,Canada,North America,42152.03
2008,Apr,01/04/2008,Road Bikes,Bikes,Southeast,North America,41450.63
2008,Apr,01/04/2008,Mountain Frames,Components,Canada,North America,37638.14
2008,Apr,01/04/2008,Road Frames,Components,Southwest,North America,29911.01
2008,Apr,01/04/2008,Mountain Frames,Components,Southwest,North America,22928.05
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Germany,Europe,22651.69
2008,Apr,01/04/2008,Mountain Frames,Components,Northeast,North America,19283.81
2008,Apr,01/04/2008,Mountain Bikes,Bikes,United Kingdom,Europe,18531.17
2008,Apr,01/04/2008,Road Frames,Components,Central,North America,17533.10
2008,Apr,01/04/2008,Mountain Frames,Components,Northwest,North America,14974.69
2008,Apr,01/04/2008,Mountain Frames,Components,Southeast,North America,11075.95
2008,Apr,01/04/2008,Road Frames,Components,Northwest,North America,10346.63
2008,Apr,01/04/2008,Road Frames,Components,Southeast,North America,9721.79
2008,Apr,01/04/2008,Wheels,Components,Northeast,North America,9692.41
2008,Apr,01/04/2008,Wheels,Components,Southwest,North America,8974.88
2008,Apr,01/04/2008,Wheels,Components,Canada,North America,8706.98
2008,Apr,01/04/2008,Wheels,Components,Northwest,North America,7288.05
2008,Apr,01/04/2008,Road Frames,Components,Northeast,North America,7045.41
2008,Apr,01/04/2008,Road Frames,Components,United Kingdom,Europe,6931.24
2008,Apr,01/04/2008,Road Frames,Components,France,Europe,4582.15
2008,Apr,01/04/2008,Mountain Frames,Components,France,Europe,4208.25
2008,Apr,01/04/2008,Wheels,Components,Southeast,North America,3852.57
2008,Apr,01/04/2008,Mountain Bikes,Bikes,Central,North America,3688.38
2008,Apr,01/04/2008,Wheels,Components,Central,North America,3524.05
2008,Apr,01/04/2008,Tights,Clothing,Canada,North America,3430.04
2008,Apr,01/04/2008,Tights,Clothing,Southwest,North America,2818.12
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Canada,North America,2807.69
2008,Apr,01/04/2008,Gloves,Clothing,Northwest,North America,2368.79
2008,Apr,01/04/2008,Jerseys,Clothing,Canada,North America,2238.01
2008,Apr,01/04/2008,Gloves,Clothing,Northeast,North America,2226.11
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Southwest,North America,2159.76
2008,Apr,01/04/2008,Tights,Clothing,Southeast,North America,2069.72
2008,Apr,01/04/2008,Jerseys,Clothing,Southwest,North America,1968.36
2008,Apr,01/04/2008,Shorts,Clothing,Canada,North America,1914.88
2008,Apr,01/04/2008,Helmets,Accessories,Southwest,North America,1889.46
2008,Apr,01/04/2008,Headsets,Components,Canada,North America,1874.09
2008,Apr,01/04/2008,Helmets,Accessories,Canada,North America,1840.34
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Southeast,North America,1835.80
2008,Apr,01/04/2008,Gloves,Clothing,Southeast,North America,1820.94
2008,Apr,01/04/2008,Gloves,Clothing,Canada,North America,1808.19
2008,Apr,01/04/2008,Tights,Clothing,Central,North America,1709.77
2008,Apr,01/04/2008,Wheels,Components,France,Europe,1694.57
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Central,North America,1619.82
2008,Apr,01/04/2008,Gloves,Clothing,Southwest,North America,1455.93
2008,Apr,01/04/2008,Tights,Clothing,Northwest,North America,1394.81
2008,Apr,01/04/2008,Wheels,Components,United Kingdom,Europe,1383.48
2008,Apr,01/04/2008,Forks,Components,Canada,North America,1270.82
2008,Apr,01/04/2008,Jerseys,Clothing,Southeast,North America,1182.46
2008,Apr,01/04/2008,Handlebars,Components,Canada,North America,1049.89
2008,Apr,01/04/2008,Helmets,Accessories,Southeast,North America,1029.51
2008,Apr,01/04/2008,Jerseys,Clothing,Central,North America,1009.41
2008,Apr,01/04/2008,Tights,Clothing,France,Europe,989.87
2008,Apr,01/04/2008,Jerseys,Clothing,France,Europe,922.89
2008,Apr,01/04/2008,Handlebars,Components,Northeast,North America,922.58
2008,Apr,01/04/2008,Gloves,Clothing,France,Europe,904.42
2008,Apr,01/04/2008,Tights,Clothing,Northeast,North America,899.88
2008,Apr,01/04/2008,Bib-Shorts,Clothing,France,Europe,898.10
2008,Apr,01/04/2008,Bib-Shorts,Clothing,United Kingdom,Europe,863.90
2008,Apr,01/04/2008,Shorts,Clothing,Central,North America,863.86
2008,Apr,01/04/2008,Shorts,Clothing,Southwest,North America,863.86
2008,Apr,01/04/2008,Handlebars,Components,Southeast,North America,860.61
2008,Apr,01/04/2008,Handlebars,Components,Northwest,North America,858.67
2008,Apr,01/04/2008,Helmets,Accessories,Central,North America,841.10
2008,Apr,01/04/2008,Jerseys,Clothing,Northeast,North America,807.53
2008,Apr,01/04/2008,Shorts,Clothing,Southeast,North America,791.87
2008,Apr,01/04/2008,Jerseys,Clothing,Northwest,North America,778.69
2008,Apr,01/04/2008,Tights,Clothing,United Kingdom,Europe,764.90
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Northwest,North America,755.92
2008,Apr,01/04/2008,Helmets,Accessories,Northeast,North America,726.71
2008,Apr,01/04/2008,Gloves,Clothing,Central,North America,638.62
2008,Apr,01/04/2008,Helmets,Accessories,Northwest,North America,605.60
2008,Apr,01/04/2008,Headsets,Components,Southwest,North America,598.70
2008,Apr,01/04/2008,Shorts,Clothing,Northeast,North America,539.91
2008,Apr,01/04/2008,Forks,Components,Southwest,North America,502.01
2008,Apr,01/04/2008,Handlebars,Components,Southwest,North America,479.87
2008,Apr,01/04/2008,Shorts,Clothing,France,Europe,467.92
2008,Apr,01/04/2008,Shorts,Clothing,Northwest,North America,467.92
2008,Apr,01/04/2008,Bib-Shorts,Clothing,Northeast,North America,431.95
2008,Apr,01/04/2008,Forks,Components,Northeast,North America,413.08
2008,Apr,01/04/2008,Jerseys,Clothing,United Kingdom,Europe,403.77
2008,Apr,01/04/2008,Helmets,Accessories,France,Europe,403.73
2008,Apr,01/04/2008,Helmets,Accessories,United Kingdom,Europe,376.81
2008,Apr,01/04/2008,Headsets,Components,Northeast,North America,368.24
2008,Apr,01/04/2008,Shorts,Clothing,United Kingdom,Europe,359.94
2008,Apr,01/04/2008,Locks,Accessories,Canada,North America,240.00
2008,Apr,01/04/2008,Locks,Accessories,Southeast,North America,225.00
2008,Apr,01/04/2008,Handlebars,Components,United Kingdom,Europe,196.81
2008,Apr,01/04/2008,Caps,Clothing,Canada,North America,176.34
2008,Apr,01/04/2008,Pumps,Accessories,France,Europe,167.92
2008,Apr,01/04/2008,Handlebars,Components,France,Europe,164.98
2008,Apr,01/04/2008,Locks,Accessories,Southwest,North America,150.00
2008,Apr,01/04/2008,Pumps,Accessories,Canada,North America,143.93
2008,Apr,01/04/2008,Pumps,Accessories,Southeast,North America,143.93
2008,Apr,01/04/2008,Pumps,Accessories,Central,North America,131.93
2008,Apr,01/04/2008,Pumps,Accessories,Northeast,North America,131.93
2008,Apr,01/04/2008,Caps,Clothing,Southeast,North America,129.66
2008,Apr,01/04/2008,Locks,Accessories,France,Europe,120.00
2008,Apr,01/04/2008,Pumps,Accessories,Northwest,North America,119.94
2008,Apr,01/04/2008,Pumps,Accessories,Southwest,North America,119.94
2008,Apr,01/04/2008,Caps,Clothing,Central,North America,114.10
2008,Apr,01/04/2008,Caps,Clothing,Southwest,North America,114.10
2008,Apr,01/04/2008,Gloves,Clothing,United Kingdom,Europe,98.90
2008,Apr,01/04/2008,Locks,Accessories,Central,North America,90.00
2008,Apr,01/04/2008,Locks,Accessories,Northeast,North America,90.00
2008,Apr,01/04/2008,Caps,Clothing,France,Europe,81.08
2008,Apr,01/04/2008,Locks,Accessories,United Kingdom,Europe,75.00
2008,Apr,01/04/2008,Locks,Accessories,Northwest,North America,60.00
2008,Apr,01/04/2008,Caps,Clothing,Northeast,North America,57.05
2008,Apr,01/04/2008,Caps,Clothing,Northwest,North America,46.68
2008,Apr,01/04/2008,Caps,Clothing,United Kingdom,Europe,36.31
2008,Apr,01/04/2008,Pumps,Accessories,United Kingdom,Europe,11.99
2008,May,01/05/2008,Road Bikes,Bikes,Southwest,North America,525477.42
2008,May,01/05/2008,Road Bikes,Bikes,Canada,North America,335358.82
2008,May,01/05/2008,Mountain Bikes,Bikes,Northwest,North America,239901.88
2008,May,01/05/2008,Mountain Bikes,Bikes,Southwest,North America,237633.83
2008,May,01/05/2008,Road Bikes,Bikes,Northwest,North America,196483.43
2008,May,01/05/2008,Road Bikes,Bikes,Northeast,North America,145127.39
2008,May,01/05/2008,Road Bikes,Bikes,Central,North America,138855.46
2008,May,01/05/2008,Mountain Bikes,Bikes,Northeast,North America,125631.39
2008,May,01/05/2008,Road Bikes,Bikes,France,Europe,116957.08
2008,May,01/05/2008,Road Bikes,Bikes,Southeast,North America,111634.67
2008,May,01/05/2008,Mountain Bikes,Bikes,Australia,Pacific,111209.34
2008,May,01/05/2008,Mountain Bikes,Bikes,Central,North America,102728.57
2008,May,01/05/2008,Road Bikes,Bikes,United Kingdom,Europe,100859.50
2008,May,01/05/2008,Road Bikes,Bikes,Australia,Pacific,92948.31
2008,May,01/05/2008,Mountain Bikes,Bikes,Canada,North America,79104.86
2008,May,01/05/2008,Mountain Bikes,Bikes,France,Europe,77946.83
2008,May,01/05/2008,Mountain Bikes,Bikes,Southeast,North America,59466.36
2008,May,01/05/2008,Mountain Bikes,Bikes,United Kingdom,Europe,58117.24
2008,May,01/05/2008,Road Frames,Components,Southwest,North America,55536.59
2008,May,01/05/2008,Mountain Frames,Components,Northwest,North America,53929.94
2008,May,01/05/2008,Road Frames,Components,Canada,North America,44671.64
2008,May,01/05/2008,Road Bikes,Bikes,Germany,Europe,38955.59
2008,May,01/05/2008,Mountain Frames,Components,Southwest,North America,30242.63
2008,May,01/05/2008,Road Frames,Components,Northeast,North America,27759.48
2008,May,01/05/2008,Mountain Frames,Components,Northeast,North America,23918.69
2008,May,01/05/2008,Mountain Frames,Components,Central,North America,22244.02
2008,May,01/05/2008,Road Frames,Components,Southeast,North America,18505.72
2008,May,01/05/2008,Mountain Frames,Components,France,Europe,17625.39
2008,May,01/05/2008,Road Frames,Components,France,Europe,16576.43
2008,May,01/05/2008,Mountain Bikes,Bikes,Germany,Europe,16459.75
2008,May,01/05/2008,Wheels,Components,Southwest,North America,14964.03
2008,May,01/05/2008,Road Frames,Components,Northwest,North America,11697.53
2008,May,01/05/2008,Wheels,Components,Northwest,North America,11568.92
2008,May,01/05/2008,Mountain Frames,Components,United Kingdom,Europe,9696.41
2008,May,01/05/2008,Mountain Frames,Components,Southeast,North America,9354.39
2008,May,01/05/2008,Road Frames,Components,Central,North America,9289.46
2008,May,01/05/2008,Mountain Frames,Components,Canada,North America,9092.39
2008,May,01/05/2008,Wheels,Components,Northeast,North America,8408.72
2008,May,01/05/2008,Wheels,Components,Canada,North America,8034.46
2008,May,01/05/2008,Wheels,Components,Southeast,North America,7298.69
2008,May,01/05/2008,Wheels,Components,Central,North America,5781.70
2008,May,01/05/2008,Tights,Clothing,Canada,North America,4634.38
2008,May,01/05/2008,Wheels,Components,France,Europe,4611.89
2008,May,01/05/2008,Bib-Shorts,Clothing,Canada,North America,4319.52
2008,May,01/05/2008,Gloves,Clothing,Southwest,North America,3740.74
2008,May,01/05/2008,Tights,Clothing,Southwest,North America,3644.51
2008,May,01/05/2008,Gloves,Clothing,Canada,North America,3557.74
2008,May,01/05/2008,Gloves,Clothing,Northwest,North America,3448.23
2008,May,01/05/2008,Tights,Clothing,Northwest,North America,3397.05
2008,May,01/05/2008,Jerseys,Clothing,Canada,North America,3305.11
2008,May,01/05/2008,Wheels,Components,United Kingdom,Europe,3263.38
2008,May,01/05/2008,Road Frames,Components,United Kingdom,Europe,3185.74
2008,May,01/05/2008,Bib-Shorts,Clothing,Southwest,North America,3111.85
2008,May,01/05/2008,Bib-Shorts,Clothing,Northwest,North America,2915.68
2008,May,01/05/2008,Tights,Clothing,Northeast,North America,2654.65
2008,May,01/05/2008,Jerseys,Clothing,Southwest,North America,2393.75
2008,May,01/05/2008,Helmets,Accessories,Southwest,North America,2150.53
2008,May,01/05/2008,Shorts,Clothing,Canada,North America,2123.65
2008,May,01/05/2008,Bib-Shorts,Clothing,Northeast,North America,2105.77
2008,May,01/05/2008,Jerseys,Clothing,Northwest,North America,2025.56
2008,May,01/05/2008,Helmets,Accessories,Canada,North America,2010.58
2008,May,01/05/2008,Gloves,Clothing,Southeast,North America,1933.04
2008,May,01/05/2008,Tights,Clothing,Southeast,North America,1619.78
2008,May,01/05/2008,Gloves,Clothing,Northeast,North America,1603.33
2008,May,01/05/2008,Forks,Components,Northwest,North America,1594.97
2008,May,01/05/2008,Handlebars,Components,Northwest,North America,1593.41
2008,May,01/05/2008,Bib-Shorts,Clothing,United Kingdom,Europe,1511.83
2008,May,01/05/2008,Headsets,Components,Northwest,North America,1454.37
2008,May,01/05/2008,Helmets,Accessories,Northwest,North America,1423.82
2008,May,01/05/2008,Shorts,Clothing,Northwest,North America,1403.77
2008,May,01/05/2008,Tights,Clothing,France,Europe,1394.81
2008,May,01/05/2008,Jerseys,Clothing,Northeast,North America,1326.66
2008,May,01/05/2008,Forks,Components,France,Europe,1310.99
2008,May,01/05/2008,Bib-Shorts,Clothing,France,Europe,1295.86
2008,May,01/05/2008,Shorts,Clothing,France,Europe,1259.79
2008,May,01/05/2008,Forks,Components,Central,North America,1230.65
2008,May,01/05/2008,Helmets,Accessories,Northeast,North America,1202.44
2008,May,01/05/2008,Bib-Shorts,Clothing,Southeast,North America,1187.87
2008,May,01/05/2008,Handlebars,Components,Southwest,North America,1180.84
2008,May,01/05/2008,Tights,Clothing,United Kingdom,Europe,1169.84
2008,May,01/05/2008,Jerseys,Clothing,France,Europe,1112.28
2008,May,01/05/2008,Gloves,Clothing,United Kingdom,Europe,1101.95
2008,May,01/05/2008,Shorts,Clothing,Southwest,North America,1079.82
2008,May,01/05/2008,Helmets,Accessories,United Kingdom,Europe,1061.81
2008,May,01/05/2008,Gloves,Clothing,Central,North America,1037.49
2008,May,01/05/2008,Tights,Clothing,Central,North America,989.87
2008,May,01/05/2008,Jerseys,Clothing,Southeast,North America,951.73
2008,May,01/05/2008,Forks,Components,Southeast,North America,906.50
2008,May,01/05/2008,Forks,Components,Southwest,North America,906.50
2008,May,01/05/2008,Gloves,Clothing,France,Europe,866.56
2008,May,01/05/2008,Headsets,Components,Central,North America,865.18
2008,May,01/05/2008,Shorts,Clothing,Northeast,North America,863.86
